latitude,longitude,label
33.870524022988512,-80.819170804597718,88
31.295298064516139,-89.092636935483881,62
35.786494806201574,-82.496399147286823,127
31.386140441176469,-86.034192352941162,67
28.108724044943816,-81.85417455056178,179
36.983163600000005,-79.7529866,101
31.268311999999987,-81.97471771428566,73
38.879812105263163,-81.259417368421097,75
35.851173837209309,-86.799147093023265,86
34.058024518518536,-84.516020222222238,134
35.196740526315807,-78.16245726315789,95
34.058724084507027,-88.56771169014084,72
38.903527890625014,-84.581707265624985,127
41.255525918367333,-82.597847482993217,148
25.563163046874994,-80.228880781250012,126
