latitude,longitude,label
12.74600708333333,77.515477500000003,24
22.403705357142854,90.335317500000002,28
27.817800666666663,83.385541333333336,15
32.570367321428563,70.502595357142852,55
28.309533142857148,76.976169142857131,35
54.436770000000003,82.031371666666658,12
29.579963846153849,91.84072384615385,13
6.7398283783783794,79.908772702702734,37
41.644024166666661,73.966868333333323,24
26.211183636363636,68.260204545454556,24
34.924213999999999,64.448125200000007,24
32.957024814814815,74.663374074074071,27
18.610516666666669,74.641066190476195,21
25.779116122448976,56.48829081632654,49
21.865421666666666,79.957103333333336,6
