latitude,longitude,label
-0.99667454545454537,26.718939090909089,11
-81.14376,6.7909833333333331,3
-25.313223499999999,28.837195999999999,20
-8.3895344444444433,15.22828777777778,9
5.2921416666666685,31.729893888888892,18
-2.7731263333333334,37.367699999999999,30
7.146945624999999,42.40348625,16
-32.288421052631577,25.564225789473682,19
-23.963055000000001,16.965463333333332,6
-57.838923333333334,67.940134999999998,6
-16.823009411764708,56.8185494117647,17
-33.717039285714286,19.681195000000002,14
-16.429947083333328,29.750325,24
-29.92921444444444,29.634503888888887,18
-17.094696666666668,46.116297500000009,12
