latitude,longitude,label
43.040559999999999,-88.592219999999998,1
42.943905000000001,-87.994254999999995,2
43.23724,-88.241290000000006,1
42.880249999999997,-87.900769999999994,1
43.655304999999998,-87.877444999999994,2
42.997405000000001,-88.139984999999996,2
43.043340000000001,-88.330089999999998,1
43.39819,-88.532020000000003,1
43.036825,-87.930148333333321,6
43.126069999999999,-87.90444500000001,2
43.069447499999995,-88.068987500000006,4
43.018189999999997,-88.30453,1
43.171750000000003,-87.935360000000003,1
