latitude,longitude,label
46.84263,6.5568900000000001,1
46.584110000000003,6.21225,1
46.803274999999999,7.1555099999999996,2
47.306205000000006,7.2636250000000002,2
46.462989999999998,6.8434499999999998,1
47.409179999999999,7.0427200000000001,1
47.16778,5.9477799999999998,1
46.968989999999998,6.8372599999999997,1
47.683059999999998,6.4966699999999999,1
47.226669999999999,6.4400000000000004,1
46.569244999999995,6.6389800000000001,2
46.912500000000001,5.8597200000000003,1
47.059530000000002,6.7522799999999998,1
47.070349999999998,7.09354,1
