latitude,longitude,label
34.815089999999998,-92.224320000000006,1
34.769930000000002,-92.311800000000005,1
34.750369999999997,-92.500439999999998,1
34.746479999999998,-92.289590000000004,1
34.744865000000004,-92.275325000000009,2
34.605644999999996,-92.337374999999994,2
34.552869999999999,-92.541269999999997,1
34.759790000000002,-92.388649999999998,1
34.769539999999999,-92.267089999999996,1
34.871025000000003,-92.181134999999998,2
34.682589999999998,-92.062920000000005,1
34.648150000000001,-92.262860000000003,2
