latitude,longitude,label
28.612220000000001,-80.807550000000006,1
28.046500000000002,-80.659000000000006,1
28.06683,-80.558850000000007,1
28.30031,-80.701210000000003,1
28.355840000000001,-80.733109999999996,1
28.034459999999999,-80.588660000000004,1
28.081600000000002,-80.649889999999999,1
28.209879999999998,-80.601384999999993,2
28.072240000000001,-80.680059999999997,1
28.470500000000001,-80.557590000000005,1
28.32001,-80.607550000000003,1
28.539169999999999,-80.671999999999997,1
