latitude,longitude,label
40.086385,-75.296689999999998,2
40.142679999999999,-75.251199999999997,1
40.190300000000001,-75.284199999999998,1
40.157899999999998,-75.524505000000005,2
40.089269999999999,-75.396019999999993,1
40.241500000000002,-75.283789999999996,1
40.228200000000001,-75.247500000000002,1
40.114750000000001,-75.344799999999992,2
40.097050000000003,-75.469639999999998,1
40.147565,-75.272445000000005,2
40.405709999999999,-75.506140000000002,1
40.1479,-75.310699999999997,1
40.211170000000003,-75.274439999999998,1
