latitude,longitude,label
45.340649999999997,-93.326390000000004,1
45.07246,-93.455789999999993,1
45.135163333333331,-93.248206666666661,3
44.874290000000002,-93.574979999999996,2
45.306089999999998,-93.563449999999989,2
44.965829999999997,-93.363060000000004,1
44.995733333333334,-93.257450000000006,3
45.443300000000001,-93.589960000000005,1
44.88852,-93.221109999999996,1
44.767740000000003,-93.277720000000002,1
45.076079999999997,-93.332729999999998,1
44.93385,-93.202719999999999,1
44.779130000000002,-93.336340000000007,1
