latitude,longitude,label
44.525480000000002,-64.309079999999994,1
44.383459999999999,-64.965490000000003,1
45.198799999999999,-64.378954999999991,2
44.044049999999999,-64.707700000000003,1
44.843249999999998,-64.239040000000003,1
44.072890000000001,-64.581569999999999,1
45.109650000000002,-64.513900000000007,1
45.011679999999998,-65.037490000000005,1
44.55236,-64.638959999999997,1
44.983449999999998,-64.915490000000005,1
45.068899999999999,-64.478179999999995,1
44.857555000000005,-64.428475000000006,2
