latitude,longitude,label
-33.871030000000005,151.20630750000001,4
-33.706800000000001,151.14850000000001,1
-33.773499999999999,151.15119999999999,1
-33.815199999999997,151.21789999999999,1
-33.886319999999998,151.23047500000001,2
-33.795625000000001,151.270355,2
-33.791550000000001,151.06790000000001,2
-33.781799999999997,151.15119999999999,1
-33.848500000000001,151.18456333333333,3
-33.752800000000001,151.25856999999999,1
-34.031833333333331,151.09656666666666,3
-33.941697500000004,151.18959749999999,4
-33.860100000000003,151.08201500000001,2
-33.75,151.30000000000001,1
