latitude,longitude,label
41.610235000000003,-72.488145000000003,2
41.929259999999999,-72.627309999999994,1
42.257035000000002,-72.574529999999996,2
42.148699999999998,-72.607870000000005,1
41.803015000000002,-72.616614999999996,2
41.773726250000003,-72.696278750000005,8
41.553100000000001,-72.628140000000002,1
41.983710000000002,-72.527029999999996,1
41.83746,-72.52967000000001,2
41.579059999999998,-72.640203333333332,3
42.13017,-72.578524999999999,2
41.94238,-72.740970000000004,1
42.138190000000002,-72.756100000000004,1
41.66704,-72.666480000000007,1
