latitude,longitude,label
46.641585000000006,9.1571999999999996,2
47.583329999999997,8.1999999999999993,1
46.399999999999999,8.4000000000000004,1
47.270966666666673,8.8954700000000013,3
47.017588333333329,8.3292733333333331,6
47.231183999999999,9.4478979999999986,5
46.723799999999997,8.5571099999999998,1
47.851050000000001,9.0091000000000001,1
47.401000000000003,8.4274000000000004,1
47.588769999999997,8.6615800000000007,2
46.89716,9.3109749999999991,2
46.319769999999998,9.1300600000000003,1
