latitude,longitude,label
28.061170000000001,-82.414090000000002,1
27.9956,-82.454700000000003,1
28.306740000000001,-82.438869999999994,1
28.002700000000001,-82.421400000000006,1
27.9879,-82.432199999999995,1
28.364719999999998,-82.195920000000001,1
28.1343,-82.284599999999998,1
28.0274,-82.404200000000003,1
28.04945,-82.369464999999991,2
27.996270000000003,-82.514119999999991,2
28.072166666666664,-82.551233333333343,3
28.0474,-82.337999999999994,1
28.045400000000001,-82.447000000000003,1
28.125775000000001,-82.357924999999994,2
