latitude,longitude,label
40.510289999999998,-75.391559999999998,1
40.405709999999999,-75.506140000000002,1
40.608429999999998,-75.490179999999995,1
40.504930000000002,-75.536820000000006,2
40.523449999999997,-75.28819,1
40.602780000000003,-75.471670000000003,1
40.61271,-75.592370000000003,1
40.652529999999999,-75.435540000000003,1
40.595169999999996,-75.631335000000007,2
40.626284999999996,-75.36918,2
40.777149999999999,-75.724649999999997,1
40.537432500000001,-75.580427499999999,4
