latitude,longitude,label
40.479456666666671,-74.260236666666671,3
40.509270000000001,-74.565160000000006,1
40.572884999999999,-74.144724999999994,2
40.479695999999997,-74.421231999999989,5
40.666953333333332,-74.393576666666661,3
40.455385,-74.334450000000004,2
40.74427,-74.292164999999997,2
40.620729999999995,-74.297259999999994,2
40.69932,-74.32593,1
40.570800000000006,-74.20723000000001,2
40.540120000000002,-74.523970000000006,2
40.529269999999997,-74.315979999999996,1
40.639520000000005,-74.439572499999997,4
40.554830000000003,-74.330979999999997,1
