latitude,longitude,label
34.14574666666666,-118.14618333333334,3
34.049149999999997,-118.09462000000001,1
34.318330000000003,-118.13118,1
33.960250000000002,-117.95099,1
33.994455000000002,-117.90505999999999,2
34.138106666666665,-118.06301000000001,3
34.148606666666666,-118.01478666666667,3
34.016399999999997,-117.96979,3
34.106949999999998,-117.93534,1
33.931959999999997,-117.94617,1
33.965290000000003,-118.03229,1
34.060285,-118.03715,2
34.076954999999998,-117.94992500000001,2
34.083149999999996,-118.11585666666667,3
