latitude,longitude,label
40.768863333333336,-73.976709999999997,6
40.696733333333334,-73.843470000000011,3
40.754315000000005,-73.991184000000004,10
40.713974285714286,-74.00658571428572,7
40.837239230769228,-73.910186923076949,13
40.653911999999998,-73.944177999999994,5
40.794733333333333,-74.010046666666668,3
40.863140000000001,-74.001805000000004,4
40.729375555555549,-73.989649999999997,9
40.612857499999997,-74.016247499999992,4
40.729550000000003,-74.076790000000003,2
40.690652499999999,-73.976655000000008,4
40.749179999999996,-73.966540000000009,5
40.788429999999998,-73.960014999999999,6
40.763122500000001,-74.023732499999994,4
