latitude,longitude,label
51.184205000000006,-1.44129,2
52.00714,-0.50521499999999997,2
51.472875000000002,-0.71192499999999992,2
51.253614999999996,-0.83706499999999995,2
52.205224999999999,-0.76822499999999994,2
51.658735,-1.0659350000000001,2
51.448880000000003,-1.1379300000000001,1
51.287219999999998,-0.63911000000000007,2
51.848765,-0.45249499999999998,2
51.34675,-0.78654999999999997,1
52.008572000000001,-0.75953800000000005,5
51.737753333333337,-0.7890299999999999,3
51.451099999999997,-1.3085,1
