latitude,longitude,label
26.530360000000002,-82.083150000000003,1
26.726459999999999,-81.653409999999994,1
26.499405000000003,-81.767669999999995,2
26.655765000000002,-81.894949999999994,2
26.562850000000001,-81.949529999999996,1
26.476749999999999,-82.025369999999995,1
26.938009999999998,-82.020475000000005,2
27.184574999999999,-81.805939999999993,2
26.516190000000002,-81.927869999999999,1
26.43346,-81.920730000000006,1
26.633013333333334,-81.846266666666665,3
26.424399999999999,-82.089399999999998,1
