latitude,longitude,label
40.048439999999999,-77.522779999999997,1
39.89996,-77.017435000000006,2
39.936675000000001,-76.743735000000001,2
40.194540000000003,-76.961920000000006,1
40.216760000000001,-76.928030000000007,1
39.583710000000004,-77.001649999999998,1
39.658160000000002,-76.884140000000002,1
39.831715000000003,-77.232635000000002,2
40.096760000000003,-76.957750000000004,1
40.211460000000002,-77.006029999999996,1
39.941760000000002,-77.166370000000001,1
40.163629999999998,-77.265550000000005,1
39.919260000000001,-76.874700000000004,1
