latitude,longitude,label
40.713895000000001,-73.836942500000006,4
40.843667142857143,-73.935169999999999,7
40.779105999999999,-73.962782000000018,10
40.601586666666662,-74.017219999999995,3
40.729492499999999,-73.987991250000007,8
40.729550000000003,-74.076790000000003,2
40.690466000000001,-73.96499,5
40.78290333333333,-74.01623833333332,6
40.755397058823533,-73.984533529411777,17
40.604965,-74.12666999999999,2
40.728870000000001,-74.174909999999997,5
40.644959999999998,-73.950639999999993,4
40.718392222222214,-74.008517777777783,9
40.832767142857151,-73.893768571428581,7
40.64667,-74.013329999999996,1
