latitude,longitude,label
49.100000000000001,1.9666699999999999,1
48.837150000000001,2.3133499999999998,2
48.758890000000001,3.0502799999999999,1
48.878687999999997,2.3366420000000003,5
48.847049999999996,2.2539499999999997,2
48.852900000000005,2.3929999999999998,2
48.866658000000001,2.3689900000000002,5
48.849574999999994,2.1013800000000002,4
48.842804999999998,2.3524500000000002,2
48.875819999999997,2.8073100000000002,1
48.754374999999996,2.3597099999999998,2
48.849789999999999,2.5626600000000002,1
49.229844999999997,2.6039349999999999,2
