latitude,longitude,label
38.869575454545455,-84.739993636363636,9
38.175813749999996,-85.750337500000015,24
39.288102500000001,-83.596327500000001,4
38.739296249999995,-83.717508749999993,8
39.111695714285709,-85.711412857142861,7
39.223934,-84.505021333333346,17
37.172608571428569,-84.621421428571438,7
40.121513333333333,-84.079758333333331,6
39.36176857142857,-84.293251428571438,7
40.43080166666666,-84.963639999999984,6
39.697794999999992,-84.09978199999999,10
38.377773333333337,-83.131270000000001,6
37.930509999999991,-83.997534285714281,7
40.070895999999998,-84.664643999999996,5
39.385795000000002,-83.194632499999997,4
