latitude,longitude,label
45.286670000000001,28.32349,1
40.954822500000006,29.251732499999999,4
47.924500000000002,23.376480000000001,1
42.966250000000002,24.819375000000001,4
46.743930000000006,26.913229999999999,2
43.624788333333335,27.812718333333333,6
46.496825000000001,25.111705000000001,4
45.086154999999998,22.856529999999999,4
47.201636666666666,28.632540000000002,3
48.133636666666668,27.457609999999999,3
44.413161111111116,26.038880000000002,9
41.240224999999995,25.275539999999999,2
46.468764999999998,30.720770000000002,2
46.411990000000003,30.71124,1
41.819234999999999,25.519065000000001,2
