latitude,longitude,label
41.860657499999995,-72.1017875,4
42.95771666666667,-72.52795555555555,9
41.243703333333336,-72.21111333333333,12
43.896819999999998,-71.445104999999998,8
41.663251499999994,-71.411597999999998,20
41.717307499999997,-70.777371666666667,12
42.634430000000002,-73.196866666666665,3
42.953243999999998,-70.850088,10
43.650324999999995,-72.2422325,4
42.770250588235299,-71.366873529411762,17
43.557701666666667,-70.489963333333321,6
42.367594358974372,-71.100012564102556,39
41.841614285714286,-72.629275357142873,28
41.679524000000001,-70.193539999999999,5
42.479598750000001,-71.770172500000001,8
