latitude,longitude,label
33.23831666666667,-94.372950000000003,3
34.057460000000006,-95.724275000000006,2
33.852477499999999,-93.51370750000001,4
33.312150000000003,-93.891559999999998,1
32.636353333333339,-93.795546666666667,3
33.898359999999997,-92.185140000000004,1
33.848869999999998,-94.237780000000001,2
34.675379999999997,-94.522170000000003,1
34.416200000000003,-95.375789999999995,1
33.013472500000006,-95.030672499999994,4
33.62068,-95.050359999999998,1
32.381557999999998,-94.694416000000004,5
31.51609666666667,-93.55901999999999,3
33.041202499999997,-93.245822500000003,4
33.202043333333336,-92.203576666666663,3
