latitude,longitude,label
33.81277,-5.891235,2
30.571290000000001,2.8595899999999999,1
34.382625000000004,0.14434999999999992,2
34.326447999999999,-3.9145619999999992,5
34.684027499999999,-5.9862324999999998,4
31.544188571428567,-7.8002542857142867,7
37.005400000000002,-3.6956666666666664,3
36.765607500000002,-4.9014199999999999,4
31.733499999999999,-9.199860000000001,2
36.908788333333327,-6.5719466666666664,6
31.457493333333332,-5.6960833333333341,3
32.189006666666664,-2.4339900000000001,3
33.48977,-7.3166399999999996,3
32.016722000000001,-6.9507460000000005,5
35.877762500000003,-5.2922250000000002,4
