latitude,longitude,label
21.004375,-100.49083250000001,4
19.28736,-102.15389,2
17.965505,-102.039025,2
22.363436666666669,-100.88254999999999,3
21.712585000000001,-102.25659166666667,6
18.52722,-100.79028,1
19.630279999999999,-102.72499999999999,1
22.673735000000001,-102.092915,4
20.617000000000001,-105.23018,1
20.307774285714288,-103.44389142857143,7
19.206109999999999,-101.52611,1
20.125830000000001,-100.75834999999999,4
20.764637142857143,-101.35688285714286,7
20.747583333333331,-102.68509999999999,3
21.262639999999998,-105.20653,2
