latitude,longitude,label
39.580880000000001,-118.33578,1
40.536320000000003,-115.41422,1
42.064475000000002,-118.721845,2
41.994050000000001,-120.29718,1
40.466906666666667,-118.25342666666667,3
42.125869999999999,-115.74536499999999,2
41.364647499999997,-119.0565725,4
39.557994999999998,-118.77387999999999,2
40.726590000000002,-115.5859,1
39.161455000000004,-117.26411999999999,2
42.084090000000003,-118.03252499999999,2
41.379069999999999,-117.61707,1
40.97296,-117.73568,1
42.238500000000002,-116.949015,2
