latitude,longitude,label
-27.676919999999999,-48.567300000000003,1
-25.781389999999998,-49.739719999999998,1
-27.0,-50.0,1
-29.182816666666668,-53.333936666666659,3
-27.064,-49.60566,1
-26.033850000000001,-49.327750000000002,2
-25.50254,-48.859665,2
-27.186769999999999,-50.921100000000003,1
-26.069351999999999,-49.645693999999999,5
-27.178059999999999,-51.504719999999999,1
-25.783329999999999,-53.433329999999998,1
-22.708939999999998,-50.891584999999999,2
-25.540199999999999,-48.53116,1
-24.17268,-50.745324999999994,2
