latitude,longitude,label
39.615562857142855,-79.367112857142857,7
41.689373749999994,-78.657866250000012,8
40.126758571428574,-79.737055714285717,7
40.489179545454533,-79.979432727272751,22
40.300557499999996,-80.185883750000002,8
41.967731111111107,-79.478593333333336,9
40.944516250000007,-77.963219999999993,8
40.476255999999999,-78.230969999999999,5
41.053621,-80.554705999999996,10
40.001772222222229,-78.843389999999999,9
41.595227999999999,-81.390143999999992,5
41.762185000000002,-80.871602499999995,4
41.453850000000003,-80.32080666666667,3
40.760369090909087,-78.822978181818172,11
41.098146249999999,-79.645790000000005,8
