latitude,longitude,label
44.515093999999998,-80.924644000000001,5
45.121549999999999,-79.404685000000001,4
45.781369999999995,-77.704697499999995,4
43.202841666666664,-82.436603333333338,6
45.807270000000003,-79.404174999999995,2
42.548776666666662,-79.189516666666677,3
44.60417666666666,-79.265390000000011,6
43.750864999999997,-80.474270000000004,4
44.964789999999994,-78.304310000000001,5
44.192483333333335,-78.312613333333331,3
45.185351999999995,-80.056737999999996,5
43.010490833333336,-78.875506666666681,12
43.706985555555555,-79.406783888888896,18
44.044366666666669,-81.648376666666664,3
43.063645999999999,-80.667166000000009,5
