latitude,longitude,label
43.348481428571418,141.87449142857142,7
37.765965000000001,140.66994,2
39.020094999999998,141.27601249999998,4
36.122425000000007,140.2727075,4
36.700863333333338,138.08774500000001,6
35.108580000000011,138.79082,3
48.626980000000003,142.77999,1
35.660057500000001,139.68059374999999,8
35.158817999999997,135.626496,5
46.451479999999997,135.82738000000001,1
34.901223333333334,137.09444666666664,3
35.502049999999997,139.71563666666665,3
41.174823749999995,140.40462375000001,8
