latitude,longitude,label
36.428936666666665,-111.27082333333334,3
33.571197500000004,-111.16927,8
36.003320000000002,-112.14309,2
34.755875714285722,-112.60701142857143,7
32.950000000000003,-112.40000000000001,1
33.301241538461539,-111.83245230769231,13
34.133532000000002,-112.20110399999999,5
33.488371666666666,-112.36297166666667,6
32.77467,-111.64499499999999,2
33.616731999999999,-111.913017,10
33.452786153846155,-112.05136615384615,13
33.613372222222225,-112.14672444444444,9
34.530000000000001,-110.17668599999999,5
33.601279999999996,-113.72284749999999,4
35.042773636363634,-111.59356636363637,11
