latitude,longitude,label
29.912284999999997,-91.092185000000001,2
31.243790000000001,-90.453149999999994,1
30.035006666666664,-92.426143333333343,3
29.7180125,-91.694340000000011,4
30.004952500000002,-90.051227499999982,12
30.270868333333329,-91.738068333333331,6
25.0,-90.0,1
31.701363636363638,-91.429339999999996,11
31.238806,-92.288730000000001,5
30.1684725,-90.535894999999996,4
30.563858,-93.030165999999994,5
29.397446666666667,-90.146466666666655,3
30.937863999999998,-91.313788000000002,5
32.561878,-90.97587,5
30.476341250000001,-91.103834375000005,16
