latitude,longitude,label
34.052265714285717,-118.41583047619051,21
34.038576875000004,-118.24083999999998,32
35.088704999999997,-118.1346425,8
34.061673124999999,-117.735168125,16
34.355398571428573,-119.83579285714288,7
34.409835384615384,-118.49044692307692,13
35.640513333333331,-117.75506666666666,3
33.747563499999998,-117.90958950000004,20
34.289014545454549,-119.11557818181815,11
33.807404666666663,-118.10134333333332,15
33.889170714285719,-118.35251857142855,14
33.605032307692312,-117.74677000000003,13
34.182442727272729,-118.67234454545459,11
34.081161111111108,-118.02976814814814,27
34.498152222222224,-117.52270666666669,9
