latitude,longitude,label
-45.375725000000003,170.50827000000001,2
-50.850000000000001,166.06666999999999,1
-37.856118888888886,174.82557333333335,9
-41.384941249999997,173.90977750000002,8
-43.303980000000003,172.77868000000001,6
-18.0,178.0,1
-46.270835000000005,167.90833250000003,4
-44.400358333333344,168.67548166666666,6
-43.863329999999998,171.580105,2
-43.568502499999994,170.145545,4
-42.333846666666666,171.40475666666666,3
-29.033329999999999,167.94999999999999,1
-39.603002857142862,176.41395857142857,7
-18.14161,178.44148999999999,1
