latitude,longitude,label
43.309655999999997,-123.14028,5
42.271362499999995,-123.3458225,4
42.3202225,-124.25174,4
40.630001666666665,-122.31740833333333,6
43.752460000000006,-124.04023666666666,3
41.548123333333329,-124.02932,3
42.455605000000006,-121.7159,2
43.272469999999998,-124.201915,2
42.334983333333334,-122.80726666666668,6
40.899700000000003,-123.14994333333334,3
42.994942500000008,-122.19251,4
41.166539999999998,-121.97893999999999,2
40.148216000000005,-123.65400199999999,5
41.69157666666667,-122.63353666666667,3
41.787089999999999,-122.00417,1
