latitude,longitude,label
34.616325000000003,-98.385745,2
36.144149166666665,-95.919219999999996,12
37.446739999999998,-95.288110000000003,2
37.787183333333331,-98.032758333333334,6
35.651676666666667,-98.593646666666658,3
35.483367272727271,-97.479562727272707,11
36.541912500000002,-98.711852500000006,4
35.718679999999999,-97.883309999999994,3
34.486019999999996,-97.98093999999999,3
35.662424999999999,-96.642071666666666,6
36.025840000000002,-97.186992500000002,4
35.008647500000002,-97.832412500000004,4
34.826346666666666,-96.567966666666663,3
38.030999999999999,-98.717439999999996,1
37.641583636363642,-97.273678181818184,11
