latitude,longitude,label
24.487212500000002,54.357749999999996,4
27.884799999999998,61.091410000000003,1
28.470300000000002,55.771799999999999,2
23.360996666666665,54.097006666666665,3
21.0,57.0,1
25.21324388888889,55.233806666666652,18
28.107500000000002,61.984380000000002,1
25.425286666666665,56.356603333333339,3
31.34723,56.09449,1
26.871591666666671,58.621130000000001,6
27.303202500000001,56.912867499999997,4
24.154430000000001,55.087589999999999,1
26.43572,60.06514,2
26.141120000000001,61.307950000000005,2
