latitude,longitude,label
38.645699999999998,-90.351762000000008,20
40.17089,-90.472158888888885,9
37.967309999999998,-88.954838333333328,6
40.366636,-89.635617999999994,5
37.869730000000004,-89.857093333333339,3
37.680444999999999,-88.38998500000001,6
38.30437538461539,-87.838893076923057,13
39.37677,-88.424807999999999,5
38.630511428571431,-90.854622857142857,7
38.514214285714289,-91.556390000000007,7
37.389199999999995,-90.148211666666668,6
36.857214999999997,-89.162448749999982,8
39.705576666666666,-89.43725666666667,9
38.740834999999997,-90.052425000000014,6
38.742730000000002,-89.525573333333341,3
