latitude,longitude,label
32.13232571428572,-97.308959999999999,7
31.299479999999999,-96.480805000000004,2
33.418021666666668,-97.78524666666668,6
31.732323999999998,-98.764790000000005,5
32.179287500000001,-95.789882500000004,4
32.571390000000001,-97.887668571428563,7
32.773723846153842,-97.323605384615377,13
33.311313749999997,-96.366972499999989,8
31.198281111111108,-97.589355555555557,9
32.254354285714285,-96.331757142857128,7
33.106100000000005,-97.062011666666649,12
32.800823684210528,-96.804945789473678,19
32.782851666666666,-98.908006666666665,6
31.501830000000002,-96.955894999999998,4
32.392754000000004,-96.885899999999992,5
