latitude,longitude,label
47.173097222222225,-122.72181055555558,18
44.168597500000004,-121.42985,4
45.712622500000002,-122.67606333333333,12
46.859788000000002,-121.64574,5
45.014474,-122.93029900000002,10
46.870276249999996,-120.61994625000001,8
46.302759999999999,-123.82698499999999,6
45.481209259259266,-122.75390111111112,27
45.562385999999996,-121.28830400000001,5
47.076805,-123.88794,4
45.526914444444444,-122.26151333333331,9
44.753808888888898,-123.97962,9
47.233562500000005,-119.51336499999999,8
47.476161818181836,-122.20921939393941,33
44.153379999999991,-122.97869,5
