latitude,longitude,label
52.477995,-113.425995,2
53.450130000000001,-116.61899,1
63.593600000000002,-110.905,1
51.069259999999993,-114.66079666666667,3
60.108669999999996,-113.64258,1
53.692414999999997,-113.49119625,8
56.696835,-111.21643,2
51.076308571428569,-113.71365428571428,7
52.310717500000003,-114.9273,4
57.055455000000002,-117.67481666666664,6
52.484960000000001,-117.86409666666664,6
54.566803333333333,-114.62995000000001,3
51.158370000000005,-115.76494500000001,2
62.446240000000003,-114.3845,2
51.92333,-116.565675,4
