latitude,longitude,label
-19.591175,129.2645,2
-17.893145000000001,125.273815,2
-15.5708375,128.43509499999999,4
-11.154920000000001,132.1439,1
-12.434136666666666,130.91052999999999,3
-14.350809999999999,124.31125,2
-16.098040000000001,123.43210000000001,1
-15.619999999999999,130.44501,1
-16.978300000000001,130.55499,1
-18.033300000000001,133.88329999999999,1
-20.775843999999999,120.239346,5
-17.738853333333335,122.25032333333336,3
-8.9303150000000002,125.7684,2
-12.061927499999999,131.18582750000002,4
-16.158560000000001,133.13289,1
