latitude,longitude,label
-7.2953200000000002,-41.837299999999999,1
-13.728175,-39.159745000000001,2
-3.86694,-43.051110000000001,1
-3.7466033333333333,-38.544513333333335,3
-4.7402100000000003,-41.594569999999997,1
-6.9305599999999998,-39.565559999999998,1
-7.0175649999999994,-35.757530000000003,2
-9.5443049999999996,-36.570140000000002,2
-6.14236,-44.399014999999999,2
-5.4087399999999999,-37.511940000000003,1
-5.0449850000000005,-42.665309999999998,2
-6.0244450000000001,-35.339725000000001,2
-6.1512799999999999,-38.202635000000001,2
