latitude,longitude,label
30.064325,31.26079833333333,12
25.704989999999999,32.642119999999998,1
31.066107500000001,30.038499999999999,4
30.092555000000001,31.367884999999998,4
29.65718,32.360520000000001,1
29.986134999999997,31.438791250000005,8
31.171840000000003,32.485867999999996,5
31.303658333333335,31.067953333333332,6
30.042332500000001,30.975425000000001,4
30.877559999999999,28.707850000000001,2
27.313966666666669,30.575820000000004,3
23.564689999999999,26.155850000000001,1
28.089173333333331,34.386523333333336,3
