latitude,longitude,label
39.893985000000001,-95.62487999999999,2
42.834608571428575,-95.464839999999981,7
40.009608,-94.72990200000001,5
41.248649230769232,-96.039592307692317,13
41.467774999999996,-97.673378333333332,6
41.996507999999992,-95.089847999999989,5
40.771614999999997,-95.026157499999997,4
40.413415714285712,-95.952052857142874,7
40.960753333333336,-96.079623333333345,3
42.886063749999998,-94.641800000000003,8
42.496473999999999,-96.573472999999993,10
41.534170000000003,-95.716962499999994,4
43.315026000000003,-96.264724000000001,5
41.704014999999998,-94.114820000000009,2
40.822907499999999,-96.83290375,8
