latitude,longitude,label
22.309180000000001,70.779529999999994,1
27.500239999999998,68.122309999999999,2
25.568150000000003,67.646050000000002,2
25.2882,68.951529999999991,2
28.739514999999997,70.258299999999991,2
25.388567500000001,68.370249999999999,4
30.195620000000002,67.020029999999991,2
26.920069999999999,71.916309999999996,1
28.382529999999999,70.412400000000005,1
25.12077,70.513949999999994,1
28.421300000000002,63.768230000000003,2
26.392900000000001,66.5107,1
24.977170000000001,66.872590000000002,3
