latitude,longitude,label
5.9591200000000004,-9.4216099999999994,1
7.3259699999999999,-8.7144450000000013,2
5.7717050000000008,-9.9331649999999989,2
6.1129233333333337,-9.7774000000000001,3
5.5442300000000007,-8.0173649999999999,2
4.5716299999999999,-7.6474700000000002,1
6.4627274999999997,-9.4701374999999999,4
6.4620899999999999,-8.6232350000000011,2
4.60609,-7.7723300000000002,1
5.5148000000000001,-9.5238433333333337,3
5.3333300000000001,-7.5833300000000001,1
6.4166699999999999,-7.5,1
5.1569099999999999,-8.9043900000000011,5
5.7448150000000009,-9.7916375000000002,4
