latitude,longitude,label
37.719933816925703,37.83013903281519,579
42.365358498527932,-109.20512037291469,1031
34.169357554278385,-82.903516583652674,1560
9.5152844751381185,-3.8159886187845298,181
20.523785885093165,118.58641319875778,644
-29.852927001338728,145.49963200803214,747
39.175014312130202,-123.26155569526597,1344
42.070093568716864,-91.646185671981684,1319
10.848478275862064,-70.951315960591131,405
27.664235838287784,-97.322456539833468,837
-30.937737741935475,-57.1572723502304,217
48.081316648829372,5.1477990367892916,1497
-16.637899641255601,33.345897085201784,223
41.871161518324627,-74.005715061082,1724
26.852721212121224,73.853920757575693,394
